Date	Depth	NH4	Nitrit	Nitrate	Norg_par	Norg_dis	Ntot	Oxygen
07-Apr-13	20	0.016	0.022	0.477	0.1	0.155	0.77	8.6
07-Apr-13	25	0.011	0.009	0.568	0.02	0.152	0.76	5.2
07-Apr-13	30	0.008	0.005	0.606	0.06	0.111	0.79	4.8
07-Apr-13	35	0.007	0.006	0.62	0	0.157	0.79	4.1
07-Apr-13	39	0.011	0.008	0.599	0.04	0.152	0.81	3.8
21-Apr-13	1	0.005	0.02	0.32	-	-	0.42	11.6
21-Apr-13	3	0.005	0.018	0.327	-	-	0.5	11.2
21-Apr-13	5	0.005	0.018	0.317	-	-	0.47	11.2
21-Apr-13	10	0.005	0.018	0.312	-	-	0.48	10.9
21-Apr-13	15	0.008	0.018	0.338	-	-	0.41	10.2
21-Apr-13	20	0.01	0.013	0.442	-	-	0.51	5.9
21-Apr-13	25	0.007	0.002	0.56	-	-	0.58	4.7
21-Apr-13	30	0.009	0.002	0.592	-	-	0.56	4.2
21-Apr-13	35	0.035	0.016	0.494	-	-	0.51	1.6
21-Apr-13	39	0.031	0.013	0.509	-	-	0.5	1.3
28-Apr-13	1	0.013	0.017	0.283	0.25	0.317	0.88	16.8
28-Apr-13	3	0.017	0.017	0.266	0.25	0.41	0.96	17.3
28-Apr-13	5	0.019	0.017	0.283	0.09	0.331	0.74	16.6
28-Apr-13	10	0.018	0.018	0.314	0	0.31	0.66	12
28-Apr-13	15	0.025	0.019	0.344	0.13	0.212	0.73	9.6
28-Apr-13	20	0.03	0.008	0.495	0	0.407	0.94	4.9
28-Apr-13	25	0.022	0.002	0.598	0	0.458	1.08	4.1
28-Apr-13	30	0.018	0.002	0.618	0.02	0.432	1.09	3.5
28-Apr-13	35	0.051	0.043	0.48	0.05	0.416	1.04	0.8
28-Apr-13	39	0.061	0.042	0.468	0.01	0.299	0.88	0.5
05-May-13	1	0.005	0.014	0.227	0	0.304	0.55	15.1
05-May-13	3	0.005	0.014	0.225	0.24	0.306	0.79	15.1
05-May-13	5	0.005	0.014	0.222	0.32	0.239	0.8	15.1
05-May-13	10	0.005	0.018	0.285	0.19	0.212	0.71	9.6
05-May-13	15	0.005	0.017	0.334	0.2	0.214	0.77	5.7
05-May-13	20	0.011	0.008	0.462	0.16	0.219	0.86	2.4
05-May-13	25	0.005	0.002	0.555	0.15	0.278	0.99	2.4
05-May-13	30	0.005	0.003	0.564	0.06	0.378	1.01	2.5
05-May-13	35	0.076	0.273	0.078	0.17	0.203	0.8	0.1
05-May-13	39	0.098	0.229	0.008	0.13	0.225	0.69	0.1
12-May-13	1	0.005	0.012	0.213	0.14	0.36	0.73	13
12-May-13	3	0.005	0.013	0.211	0.22	0.381	0.83	13.1
12-May-13	5	0.005	0.013	0.217	0.32	0.275	0.83	12.6
12-May-13	10	0.008	0.016	0.229	0.17	0.387	0.81	8.9
12-May-13	15	0.013	0.019	0.281	0.04	0.337	0.69	4
12-May-13	20	0.013	0.014	0.374	0.04	0.309	0.75	1.8
12-May-13	25	0.008	0.003	0.551	0.06	0.268	0.89	1.6
12-May-13	30	0.006	0.002	0.577	0.02	0.325	0.93	1.9
12-May-13	35	0.099	0.115	0.092	0.04	0.334	0.68	0.1
12-May-13	39	0.121	0.035	0.062	0.08	0.322	0.62	0.2
19-May-13	1	0.014	0.013	0.217	0.09	0.236	0.57	10.2
19-May-13	3	0.013	0.012	0.208	0.2	0.187	0.62	8.9
19-May-13	5	0.012	0.013	0.21	0.35	0.265	0.85	-
19-May-13	10	0.032	0.015	0.223	0.17	0.23	0.67	6.4
19-May-13	12	0.035	0.02	0.254	0	0.311	0.62	1
19-May-13	15	0.032	0.02	0.276	0.05	0.352	0.73	0.2
19-May-13	20	0.022	0.025	0.34	0.09	0.213	0.69	0.1
19-May-13	25	0.023	0.1	0.326	0.08	0.201	0.73	0.3
19-May-13	30	0.026	0.022	0.445	0.02	0.227	0.74	0.5
19-May-13	35	0.158	0.018	0.015	0.06	0.199	0.45	0.1
19-May-13	39	0.171	0.002	-	0.16	0.157	0.49	0.1
26-May-13	1	0.025	0.012	0.203	0.14	0.28	0.66	6.8
26-May-13	3	0.028	0.013	0.205	0.17	0.264	0.68	7.1
26-May-13	5	0.035	0.014	0.207	0.22	0.234	0.71	7.3
26-May-13	10	0.046	0.017	0.207	0.1	0.28	0.65	7.1
26-May-13	15	0.068	0.056	0.169	0	0.377	0.67	3.3
26-May-13	16	0.068	0.079	0.15	0.29	0.113	0.7	2.4
26-May-13	17	0.075	0.101	0.125	0.06	0.229	0.59	2.1
26-May-13	20	0.06	0.098	0.195	0.12	0.207	0.68	1
26-May-13	25	0.049	0.065	0.309	0	0.167	0.59	0.5
26-May-13	30	0.13	0.022	0.286	0	0.182	0.62	0.5
26-May-13	35	0.244	0.002	-	0	0.344	0.59	0.1
26-May-13	39	0.258	0.002	-	0.04	0.23	0.53	0.1
02-Jun-13	1	0.009	0.018	0.184	0.08	0.339	0.63	9.4
02-Jun-13	3	0.008	0.018	0.181	0.04	0.283	0.53	10.2
02-Jun-13	5	0.01	0.018	0.179	0.14	0.343	0.69	8.1
02-Jun-13	10	0.009	0.018	0.181	0.14	0.322	0.67	8.6
02-Jun-13	11	0.018	0.02	0.181	0.11	0.281	0.61	8.6
02-Jun-13	12	0.037	0.023	0.174	0.07	0.296	0.6	7.7
02-Jun-13	13	0.054	0.027	0.169	0	0.34	0.59	2.6
02-Jun-13	15	0.092	0.064	0.06	0	0.254	0.47	1.2
02-Jun-13	20	0.065	0.105	0.108	0	0.292	0.57	0.8
02-Jun-13	25	0.08	0.073	0.148	0	0.239	0.54	0.4
02-Jun-13	30	0.184	0.007	0.019	0.06	0.23	0.5	0.1
02-Jun-13	35	0.181	0.005	0.012	0	0.302	0.5	0.1
02-Jun-13	39	0.326	0.002	-	0.14	0.072	0.54	0.1
09-Jun-13	1	0.014	0.017	0.147	0.09	0.202	0.47	8.7
09-Jun-13	3	0.015	0.017	0.148	0.16	0.17	0.51	8.6
09-Jun-13	5	0.024	0.018	0.146	0.07	0.222	0.48	8.3
09-Jun-13	10	0.032	0.019	0.15	0.08	0.199	0.48	7.8
09-Jun-13	14	0.101	0.022	0.081	0.09	0.156	0.45	3.2
09-Jun-13	15	0.102	0.019	0.063	0.05	0.156	0.39	2.3
09-Jun-13	16	0.098	0.015	0.052	0.09	0.125	0.38	2
09-Jun-13	20	0.125	0.007	0.009	0.02	0.159	0.32	0.3
09-Jun-13	25	0.127	0.047	0.073	0	0.173	0.42	0.4
09-Jun-13	30	0.271	0.005	0.051	0.01	0.163	0.5	0.1
09-Jun-13	35	0.327	0.002	0.005	0	0.146	0.48	0.1
09-Jun-13	39	0.357	0.002	-	0.03	0.171	0.56	0.1
16-Jun-13	1	0.014	0.014	0.123	0.01	0.179	0.34	8.1
16-Jun-13	3	0.017	0.016	0.12	0.09	0.167	0.41	7.9
16-Jun-13	5	0.016	0.016	0.12	0.16	0.128	0.44	8.1
16-Jun-13	10	0.03	0.017	0.121	0.12	0.122	0.41	7.5
16-Jun-13	13	0.083	0.017	0.125	0.04	0.125	0.39	6
16-Jun-13	14	0.098	0.017	0.11	0.12	0.125	0.47	3.6
16-Jun-13	15	0.134	0.014	0.053	0.13	0.139	0.47	1.5
16-Jun-13	20	0.131	0.002	-	0.08	0.087	0.3	0.1
16-Jun-13	25	0.203	0.002	-	0.07	0.095	0.37	0.1
16-Jun-13	30	0.183	0.015	0.094	0.08	0.088	0.46	0.1
16-Jun-13	35	0.366	0.002	-	0.01	0.122	0.5	0.1
16-Jun-13	39	0.447	0.002	-	0.04	0.111	0.6	0.1
23-Jun-13	1	0.014	0.013	0.084	0.06	0.309	0.48	8.6
23-Jun-13	3	0.013	0.013	0.087	0.03	0.307	0.45	8.5
23-Jun-13	5	0.014	0.013	0.089	0.18	0.224	0.52	8.6
23-Jun-13	10	0.018	0.013	0.095	0.04	0.294	0.46	8
23-Jun-13	15	0.068	0.011	0.084	0.01	0.267	0.44	5.2
23-Jun-13	17	0.107	0.008	0.062	0.08	0.413	0.67	3.4
23-Jun-13	18	0.128	0.005	0.036	0.19	0.231	0.59	1
23-Jun-13	19	0.112	0.004	0.043	0.04	0.341	0.54	2
23-Jun-13	20	0.13	0.002	0.022	0.12	0.266	0.54	0.9
23-Jun-13	25	0.163	0.002	0.01	0.06	0.175	0.41	0.4
23-Jun-13	30	0.323	0.002	0.006	0.14	0.279	0.75	0.1
23-Jun-13	35	0.428	0.002	-	0.09	0.29	0.81	0.1
23-Jun-13	39	0.406	0.002	-	0.21	0.162	0.78	-
30-Jun-13	1	0.009	0.01	0.058	0.1	0.223	0.4	7.7
30-Jun-13	3	0.023	0.01	0.064	0.1	0.253	0.45	6.3
30-Jun-13	5	0.024	0.01	0.063	0.07	0.243	0.41	7.8
30-Jun-13	10	0.041	0.01	0.068	0.1	0.231	0.45	7.2
30-Jun-13	15	0.07	0.009	0.062	0.07	0.229	0.44	5.6
30-Jun-13	17	0.062	0.009	0.064	0.07	0.215	0.42	6
30-Jun-13	18	0.163	0.002	0.015	0.11	0.26	0.55	0.5
30-Jun-13	19	0.187	0.002	-	0.01	0.281	0.48	0.1
30-Jun-13	20	0.182	0.002	-	0	0.296	0.48	0.1
30-Jun-13	25	0.236	0.002	-	0.1	0.202	0.54	0.1
30-Jun-13	30	0.368	0.002	-	0	0.24	0.61	0.1
30-Jun-13	35	0.466	0.002	-	0.02	0.292	0.78	0.1
30-Jun-13	39	0.479	0.002	-	0.04	0.279	0.8	0.1
